"","TLML_22_cfDNA_baseline_2014_12","TLML_22_cfDNA_4W_2015_1","TLML_22_DNA_baseline_2014_12","TLML_22_DNA_infusion_2014_9","TLML_22_DNA_4W_2015_1","TLML_22_DNA_FU_01_2015_2","TLML_22_DNA_FU_02_2015_3","TLML_22_DNA_FU_03_2015_4","TLML_22_RNA_infusion_2014_9","TLML_22_RNA_4W_2015_1","TLML_22_RNA_FU_01_2015_2","TLML_22_RNA_FU_02_2015_3","TLML_22_RNA_FU_03_2015_4","TLML_26_cfDNA_baseline_2015_1","TLML_26_cfDNA_4W_2015_3","TLML_26_DNA_baseline_2014_11","TLML_26_DNA_infusion_2014_6","TLML_26_DNA_4W_2015_3","TLML_26_DNA_FU_01_2015_7","TLML_26_DNA_FU_02_2015_9","TLML_26_RNA_baseline_2015_1","TLML_26_RNA_4W_2015_3","TLML_29_cfDNA_baseline_2016_1","TLML_29_cfDNA_4W_2016_2","TLML_29_DNA_baseline_2016_1","TLML_29_DNA_infusion_2015_10","TLML_29_DNA_4W_2016_2","TLML_29_RNA_baseline_2016_1","TLML_29_RNA_infusion_2015_10","TLML_29_RNA_4W_2016_2","TLML_1_DNA_baseline_2013_9","TLML_1_DNA_infusion_2013_8","TLML_1_DNA_FU_01_2014_1","TLML_1_DNA_FU_02_2014_4","TLML_1_DNA_FU_03_2014_7","TLML_1_RNA_4W_2013_11","TLML_1_RNA_FU_07_2015_2","TLML_1_RNA_FU_10_2015_6","TLML_1_RNA_FU_12_2015_10","TLML_1_RNA_FU_13_2015_11","TLML_1_RNA_FU_16_2016_6","TLML_16_cfDNA_baseline_2015_1","TLML_16_cfDNA_4W_2015_2","TLML_16_DNA_baseline_2015_1","TLML_16_DNA_infusion_2014_4","TLML_16_DNA_4W_2015_2","TLML_16_DNA_FU_01_2015_3","TLML_16_DNA_FU_02_2015_5","TLML_16_DNA_FU_03_2015_6","TLML_16_DNA_FU_04_2015_7","TLML_16_DNA_FU_05_2015_9","TLML_16_RNA_baseline_2015_1","TLML_16_RNA_infusion_2014_4","TLML_16_RNA_FU_01_2015_3","TLML_16_RNA_FU_02_2015_5","TLML_16_RNA_FU_03_2015_6","TLML_16_RNA_FU_04_2015_7","TLML_16_RNA_FU_05_2015_9","TLML_7_DNA_baseline_2014_3","TLML_7_DNA_infusion_2014_2","TLML_7_DNA_4W_2014_4","TLML_7_DNA_12W_2014_6","TLML_7_DNA_17W_2014_7","TLML_7_RNA_baseline_2014_3","TLML_7_RNA_infusion_2014_2","TLML_7_RNA_4W_2014_4","TLML_7_RNA_12W_2014_6","TLML_20_cfDNA_baseline_2015_1","TLML_20_cfDNA_4W_2015_2","TLML_20_DNA_baseline_2015_1","TLML_20_DNA_infusion_2014_7","TLML_20_DNA_4W_2015_2","TLML_20_DNA_FU_01_2015_3","TLML_20_DNA_FU_02_2015_6","TLML_20_RNA_baseline_2015_1","TLML_20_RNA_infusion_2014_7","TLML_20_RNA_4W_2015_2","TLML_20_RNA_FU_01_2015_3","TLML_20_RNA_FU_02_2015_6","TLML_4_cfDNA_baseline_2015_10","TLML_4_cfDNA_4W_2014_12","TLML_4_DNA_baseline_2014_11","TLML_4_DNA_infusion_2013_11","TLML_4_DNA_4W_2014_12","TLML_4_DNA_FU_01_2015_1","TLML_4_RNA_baseline_2015_10","TLML_4_RNA_infusion_2013_11","TLML_4_RNA_4W_2014_12","TLML_4_RNA_FU_01_2015_1","TLML_18_DNA_baseline_2014_8","TLML_18_DNA_infusion_2014_6","TLML_18_DNA_4W_2014_9","TLML_18_RNA_baseline_2014_8","TLML_18_RNA_infusion_2014_6","TLML_18_RNA_4W_2014_9"
"TLML_16_DNA_FU_02_2015_5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.98198421313435e-05,0,0,0,0,0,0,0,4.1547184879314e-06,0,0,0,0,0,5.02985025586597e-06,0,4.06685402785051e-05,1.50045463963293e-05,3.80885323036234e-06,0,0,0.471363586412902,0.102628033057306,0.011072664000543,0.781938723192315,0.826286025101629,1,0.889227707032803,0.474781314096142,0.559294224461403,0.117588191521016,0.00391380310784988,0.890990484883583,0.901976705674904,0.807928473121047,0.312168764011182,0.521758622320554,0.000661283038417781,0,0,0.00048682184376371,0.000255566258640121,2.22845460113619e-05,9.48806762797349e-06,0,1.09935880128536e-05,0,0,0,0,4.40714458993326e-06,0,6.85660258183065e-05,0,0,2.02694879443228e-06,0.000179488878249746,2.36161289632612e-05,0,0,0,0,0,0,6.69610851685166e-05,0,0,0,0,0,0,0,0,0
"TLML_16_DNA_FU_03_2015_6",0,0,0,1.89792264556602e-05,4.75399780033209e-05,4.86130079854014e-05,4.24578096782802e-06,2.73746798335745e-05,2.27999638647187e-05,3.68283342826153e-06,1.84909471535266e-05,6.70691310422458e-06,9.59130980953732e-06,0,0,0,0,0,0,0,2.51232443225829e-06,0.000180243362698845,0,0,0,0.00476559419359605,0.000471544325531708,2.18655260947611e-05,0.00898252377116582,0.000577087166078906,0,0,0,0,0,5.02258691312259e-06,2.15027346146679e-05,4.35061478344776e-05,6.00962709496937e-05,0,0,0,0.476560051488813,0.127252059869545,0.0138989128141558,0.778156225089624,0.783561793127388,0.889227707032803,1,0.487970275915236,0.588224632949472,0.135748672729984,0.00657816138326277,0.899783492521046,0.879801938350262,0.837308316708694,0.30767724540944,0.543328455316703,0.000492222819659911,0,5.52447753756298e-05,0.000892533880650842,0.000628631799794305,3.79949127855107e-05,2.08490014345567e-05,0,3.87377433076513e-05,0,0,0,0,0,0,0,2.76457946003291e-05,0,0,0.000423304987078303,0,0,0,0,0,0,0,5.10874105017244e-05,0,0,0,0,0,0,9.70284464012249e-06,0,5.43154200727579e-06
"TLML_16_DNA_FU_04_2015_7",0,0,0,0,0,0,0,0,6.26383524915723e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63960307976938e-05,0,2.76532494482323e-06,0,0,0,0,0,0,0,3.11611205259112e-05,0,1.57529031423879e-05,2.26260054306106e-05,0,0.250608999429333,0.123421879943335,0.007054653833608,0.379962876196121,0.330519584010866,0.474781314096142,0.487970275915236,1,0.565401256894179,0.125516577493924,0.00415940360387454,0.44954972729762,0.554704947703424,0.59186218510935,0.80979805028916,0.727430127454242,0.00104399998768377,3.40455457125378e-07,0,0,0,0.000120432160018539,3.43795096315112e-05,1.0875902131515e-05,4.35601757226614e-05,0,0,0,0,0,0,0,2.77241201246559e-05,0,0,0.000118111348050334,0,0,0,0,0.000383293661897426,0,6.40063857318185e-07,6.37829563597965e-05,0.000594484472936787,6.12932555894986e-07,3.70769600752872e-07,0.000280886453989203,0,0,0,0,0
"TLML_16_DNA_FU_05_2015_9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15522052004534e-05,5.36562968417284e-05,0,0,0,0,0,0,0,0,0.000284099084616074,5.05428074054459e-06,0.0022366870349464,0.00121142625760603,0.000235588425033771,0.00326847343778724,0.00215873639521564,0.00318830814835589,0.00294126174592125,0.00265028131568548,0.00384192444308255,0,0.240538054065175,0.139912652007194,0.0087693036790345,0.421667292075112,0.355938736721025,0.559294224461403,0.588224632949472,0.565401256894179,1,0.14104163657797,0.00570422105201749,0.51136014492252,0.69628877984961,0.728695932764844,0.417404412495638,0.773108144390971,0.00168658348230071,0,0.000470196954770913,0,0.00192587926600591,0.000172304268350181,0.000134377303558978,0,8.30046820877991e-05,0,0,0,0,0,0,0,0.000235674746855843,0,0,0.000994048842380869,1.02497215417253e-05,0,0,0,6.21028177447462e-05,0,0,9.89071800471703e-05,0,0,0,0,0,0,3.28068143891742e-05,0,3.71294477227149e-05
"TLML_16_RNA_baseline_2015_1",7.96433236665224e-05,6.82833802363833e-06,0,0.000257393771696073,0.000362649998060284,3.10616534377428e-06,0.000323801300229443,0.000565346431812423,0.000120845366165649,6.18077938052342e-05,1.28413312583578e-05,6.50176756290347e-06,1.1325155086003e-05,0.00014897868014269,0,0.000161773740867928,0.000214080552462138,4.8554065730692e-05,1.90025304850594e-05,1.18641324208571e-05,0.00127738334315465,0.000360448238085586,0,0,1.05090657920509e-05,1.45831940075712e-05,6.69554684362704e-05,0.000767053552512084,5.97168291267573e-06,5.17265926840758e-05,6.91840062932167e-06,6.56599762943896e-07,6.06512944330153e-05,2.74616955784691e-05,1.51949649550091e-05,5.56503963782931e-05,0.000107382693327999,6.39116068375401e-05,0.000184219537828793,0.000228347984980326,0.000151160961333275,0.102185726525396,0.053362448476224,0.548909409908161,0.0149996862966093,0.0937765948008665,0.0865420937540194,0.117588191521016,0.135748672729984,0.125516577493924,0.14104163657797,1,0.00710076009760455,0.12739114013282,0.155686977729271,0.174513205556521,0.0780985206845653,0.181650027027979,0.000506712550902505,0.000276356495300137,3.52865059084593e-05,5.49161111506425e-05,0.000540510064706956,0.000170067369163928,0.000161693543917635,2.29804175110366e-05,3.91615410887128e-05,0,0,0.000171147757868763,3.71331302489518e-05,0,1.42216258858977e-05,6.40937834294458e-06,0.00132184004690234,1.44749526137284e-05,8.72752601109906e-07,0.000103399189330735,1.24850876597673e-05,0,0,0,0.000374545572699995,6.93572771972954e-06,3.57652231639143e-06,0.000646682120348958,5.73605064269057e-05,3.47100467314062e-06,2.4142416342489e-06,0,6.60506779791136e-06,0,0.000225684277209849,1.24329507432884e-06,1.35841338467583e-05
"TLML_16_RNA_infusion_2014_4",0,0,0,0,0,6.03092543911239e-05,0,0,5.16437051932663e-05,0,1.96627748411007e-05,7.33006733477411e-08,6.89010277883811e-05,0.000805690463135964,0,5.81049421173054e-06,0.000214070765598169,6.19931023953793e-07,4.9775103445985e-06,0,2.75376669602603e-06,4.62116478703488e-05,0,0,0,5.98300185249089e-08,0,0.000726101166830004,0,9.9663538858745e-08,0,0,0,0,0,2.73017258857616e-06,2.56073021630203e-06,0,0.000550714005344536,8.57530834726215e-07,1.03500991338836e-05,0.00405960886249988,0.0345785657803288,0.00321892403476309,0.91286664855606,0.0274170128420439,0.00967890433502757,0.00391380310784988,0.00657816138326277,0.00415940360387454,0.00570422105201749,0.00710076009760455,1,0.0135833344327304,0.00536003229196639,0.011227017160969,0.0070768470795876,0.0100020933916084,3.50435775531111e-06,4.34807517354994e-07,1.45076628794459e-05,0,0.176204646651116,0.000490149889166175,1.59050324777296e-05,0.000938174291439438,0.00115430273245115,0,0,0,0,0,0,6.05663691051279e-07,2.5729579225048e-05,0,0,7.07864223844159e-07,1.96161951110179e-07,0,0,0,0,1.97175585951501e-07,0,0.000295525931288011,0,0,0,0,0,0,2.03512337426213e-06,6.58500089873478e-08,3.19917370890335e-05
"TLML_16_RNA_FU_01_2015_3",0,0,0,0,0,9.69774958865007e-07,0,0,8.98551117238387e-07,2.03059352579677e-07,4.80132280995938e-07,1.05496745572563e-07,1.82730357018037e-07,0.000185529737689747,0,0,4.47256509787902e-05,0,0,0,3.28600808572453e-06,2.54081582339476e-05,0,0,7.52465096337676e-06,0,4.12569780815828e-06,2.58741267887729e-05,2.23894159000659e-06,1.12419099156384e-05,0,0,3.57299022340977e-05,1.3695539999084e-05,2.49822872328015e-05,5.24760903169976e-06,1.51312353777489e-05,3.34288525559008e-05,1.16313777625638e-05,1.05733979173018e-05,1.52432918936146e-05,6.47110154344523e-05,0.53062344423769,0.11483966496158,0.020784922626643,0.882807270246099,0.905165653529206,0.890990484883583,0.899783492521046,0.44954972729762,0.51136014492252,0.12739114013282,0.0135833344327304,1,0.839815055968688,0.78180784792697,0.297467024729228,0.466380239909857,0.000236257524923036,1.5737633709642e-05,0.000237825048261352,9.51313150637681e-05,0.00270365629928185,1.83992137876435e-05,9.86972506660316e-05,0.000193077709857397,8.30486637746829e-05,0,0,0,0,5.83807566953108e-06,2.42825065530081e-06,9.13289305397381e-05,1.36750736805503e-05,0,2.69006593839274e-06,0.000375108199372883,3.11550601357916e-05,0,0,3.11077488019468e-05,0,0,0,4.28394338555115e-05,5.38638796116535e-07,6.5702265518692e-07,0,8.48633139014906e-06,0,3.37896501515749e-05,1.58980123409022e-06,0,4.85955510138257e-05
"TLML_16_RNA_FU_02_2015_5",0,3.41640441723072e-05,0.000185519796616467,8.91012686252013e-07,7.13934936320585e-05,5.76180881532356e-05,6.84717878691755e-05,2.65174890760377e-05,5.93432985500115e-07,4.16521199489627e-05,3.92081469933445e-05,2.42606330009236e-05,1.89021374471119e-05,0,0,0,9.50025788763529e-06,0,1.44394311539031e-05,0,9.23949214387045e-06,4.15052642207856e-05,0,0,1.91988495751531e-05,0,2.76121480908981e-07,2.36519059414938e-05,2.60068114280044e-06,7.88146321041151e-06,1.33035926956953e-05,0,0,0,0,4.45433238566425e-06,1.60676255802036e-05,4.31669684710209e-05,2.38039323130947e-05,5.51767219673047e-05,3.45633125678005e-05,0.00014108399091125,0.386296677055907,0.135572547039331,0.0115917226377577,0.689139833165447,0.657996616390204,0.901976705674904,0.879801938350262,0.554704947703424,0.69628877984961,0.155686977729271,0.00536003229196639,0.839815055968688,1,0.942897427523223,0.359260791875208,0.676828531741765,0.00130962182175618,1.85192000350552e-05,9.78894711778415e-05,4.24566175834211e-05,0.00017175754829848,0.000113819778710324,5.20837734947352e-05,1.87125237684422e-05,1.04794711514891e-05,0.000214460966296604,0,1.02710702429685e-05,0,1.06527978246846e-05,2.81327093321518e-05,0.000191026032619974,2.81658537869629e-05,0,4.60555211016824e-06,0.000486566093021398,6.67483113824353e-05,0,0.000142634542026532,8.8611982060469e-06,5.641505317799e-05,0.000287377347214335,3.62463430404685e-06,8.85427867954274e-05,1.70039450202365e-05,0.000275301348337138,3.54872439173302e-06,0,0.000191348176063471,7.20500358192225e-05,1.13578469737069e-05,0.000299676743712837,2.35698272651998e-05
"TLML_16_RNA_FU_03_2015_6",0,0,0,0,1.04412646195765e-05,6.41206664265345e-06,0,1.54286888312626e-06,8.27484646878853e-07,2.14386113662182e-05,1.520711353749e-06,3.41099338308596e-07,4.78069686263563e-07,0,0,0,3.48882001942685e-06,0,4.29717858897707e-05,0,3.92069545638046e-05,5.5309887123878e-05,0,0,0,3.21635400144966e-05,0,8.38327416442589e-05,4.01570934599303e-06,1.83308168086352e-05,0.00014094886043886,0,0,4.1754335627944e-05,0,2.59247005604968e-05,3.36707563557572e-05,5.64019826279686e-05,3.58036158295354e-05,2.2332913654795e-05,4.20488701510582e-05,0.000283193952511308,0.352551762929079,0.161742634620346,0.0160315611983376,0.675170615721587,0.587723445308734,0.807928473121047,0.837308316708694,0.59186218510935,0.728695932764844,0.174513205556521,0.011227017160969,0.78180784792697,0.942897427523223,1,0.366828333787727,0.737639451476992,0.00146465391522588,0.000127029001885283,0.0001193358479595,0.000115512237761852,0.00346083400418709,0.000288685007637172,0.00010034434234288,1.78114176875418e-05,5.04758319705771e-05,0,0.000790930736510221,0,1.30946392290717e-05,0.000896630911492372,0.000161407103868125,0.00107685238627041,3.21894679520983e-05,2.42870091693682e-06,0.000791341737568153,0.000487113206160813,0.0011248642368747,0,0,0,0,0,0,0.000139431501859152,1.73202417445225e-05,0,1.74358563818416e-06,0,1.89097801520829e-05,0,7.18935432594292e-05,2.45322652928257e-05,8.02940428354032e-06
"TLML_16_RNA_FU_04_2015_7",0.000668548340132655,0.00218593653476272,0.000124163657347781,0.00089006966134489,0.00269967523746587,0.00232463454296317,0.00235981727923278,0.00247492748224154,0.000927637521386996,0.00218560559651314,0.0019514134296556,0.00168994322108578,0.00172007224152174,0,3.53046861239639e-05,5.801436456683e-05,1.3510206095873e-05,6.14366806230401e-05,1.83332020507808e-05,2.35621070969236e-05,2.05406695274016e-05,3.63646335091424e-05,0,0,7.68176842748917e-06,2.79723743309534e-06,1.63622942487738e-06,9.56684758027253e-05,2.95495844117062e-06,1.07068846779697e-05,3.07037576365118e-05,3.32148528465625e-06,1.90719695713248e-05,3.27602969106396e-05,2.90719688803352e-05,1.38705518789601e-05,2.96753754089382e-05,2.03140866907308e-05,0.000227888175678521,1.14283854977809e-05,2.76438515769873e-05,0,0.179303434227306,0.06649535685578,0.00856559882226377,0.241470478057335,0.208831798203076,0.312168764011182,0.30767724540944,0.80979805028916,0.417404412495638,0.0780985206845653,0.0070768470795876,0.297467024729228,0.359260791875208,0.366828333787727,1,0.608607905681738,0.000469675972059282,5.64916687152308e-05,2.10054139151149e-05,4.30129779581546e-06,0.00223610207212041,7.67692040063851e-05,6.73699493676869e-05,1.43744403577238e-05,4.85651352518692e-05,0,0.000203217004925431,3.90965802664806e-06,0.000681502262144915,0.00026888991599205,5.34826717205736e-05,0.000113836634778484,3.51362434887418e-05,0.000902088783162101,0.000246497589778181,0.000198643351353264,0.000160533552563664,0,0,0.000124579686684376,0.000268601851142327,5.57314900413096e-06,0,0.000261578879447044,0.00014342825665334,7.25725926425273e-06,6.95175006307907e-07,1.16035584776503e-05,0.00183452409253472,0.000171632256263533,2.79488065360479e-05,0.00216659084764644,0.000208703057563562
"TLML_16_RNA_FU_05_2015_9",0,0,0,3.76165146385121e-06,8.48852489866291e-07,6.73519642823012e-07,4.65324499099557e-06,0,2.32435233771602e-06,1.1024090128051e-05,1.51236813911654e-06,9.00177769025308e-07,1.43612952992577e-06,0,0,0,1.70361528811513e-05,5.51753300527159e-05,0,0,6.47643393407455e-05,5.072536202075e-05,0,0,5.14166883374913e-05,9.99773015017468e-06,0,0.000176054223338143,2.50538873796802e-06,1.94440545656155e-05,1.42207405893117e-05,1.80757501271217e-07,1.35447766079134e-05,3.14613165338523e-06,1.25430312425493e-05,2.65964056016511e-05,0.00029099950147565,0.000326394837369736,0.000225550598443762,0.000271652577766898,0.000344771621609031,0,0.206912007297291,0.17731974476478,0.0128408466385267,0.376603622824778,0.31945485218952,0.521758622320554,0.543328455316703,0.727430127454242,0.773108144390971,0.181650027027979,0.0100020933916084,0.466380239909857,0.676828531741765,0.737639451476992,0.608607905681738,1,0.0026065353942104,7.11585102948471e-06,5.80162427820052e-05,6.40817023787463e-05,0.00326858352000198,0.000379043679474209,8.77136477858691e-05,1.51326791867516e-05,8.42272559334486e-05,0,0.000543677054528397,0,2.17211587931507e-05,0.000703859239761046,0,0.000471174031661605,9.32167013578309e-05,7.71272708544008e-07,0.000478485620403425,0.00055884308684644,0.000461120455147901,0,4.02431153002052e-05,0,6.23906878224066e-05,4.06057495531598e-05,1.26895553656321e-06,9.12095685707311e-05,3.95173730948453e-06,3.28670957616271e-06,3.27304191347652e-07,0.000276935460186076,0.000898803927839576,0,3.53723380020955e-05,0.00168665204511782,1.67580534026464e-05
"TLML_7_DNA_baseline_2014_3",0,0,4.64515952223537e-05,7.32194848629305e-07,0,0,9.58219509172487e-07,0,1.89341302379414e-07,1.25388454017728e-06,7.83875538827241e-07,4.90449168628824e-07,3.77034570010935e-07,0,0,0.000111213350197989,0.00123575667094633,0.000724212784816937,0.000300896816688802,0.000342236714857796,0.0010466338711444,0.00250703379756037,0,0,0.000368731183740014,1.55173513578442e-05,2.84612620780413e-06,0.000641245143481006,0,4.77825049571764e-05,0,1.7781588605777e-07,0,8.96596370989583e-05,0,2.4623246943865e-05,3.8273254146014e-05,7.15147682809312e-05,1.13999950584766e-05,0.000122655764788018,0.00098022986300459,0,4.64705006576463e-05,0.00104093621182808,1.26945182226165e-06,0.000252701436946665,8.54044607587354e-05,0.000661283038417781,0.000492222819659911,0.00104399998768377,0.00168658348230071,0.000506712550902505,3.50435775531111e-06,0.000236257524923036,0.00130962182175618,0.00146465391522588,0.000469675972059282,0.0026065353942104,1,0.0278812593891142,0.0358195966614276,0.0531584422999528,0.00807680800947945,0.386600301024175,0.0184378177103231,0.00981373652639138,0.0086339329163219,0,0,0,0,5.4010327638167e-06,9.32494615257352e-06,0.000155526591186019,0.000224613905307687,0,0,0.00012554036260064,5.51522624555327e-06,0,0,0,6.50197303200463e-05,0,0,0,1.20876965035725e-05,2.61709376550959e-05,0,5.70006030167097e-05,0,0.00171717039840731,0.00135546778275637,4.85428022694304e-08,0.00172886094923744
"TLML_7_DNA_infusion_2014_2",0,0,0.000241333328195535,0,0,0,1.55783023514858e-05,0,0,0,4.51853235759458e-07,0,0,0,0,0,6.11419704857125e-06,0,0,0,0.00074096066528447,0,0,0,0.000358573274343718,0.000134748531802335,0,0.000175218850036585,0.000150769970426865,6.77950792641472e-05,5.63734072634637e-05,0,0.000932068400161766,0.00049406337752976,0.000491800048399603,9.21539649765557e-05,0.000621050974739044,0.000620924350177144,0.000580667742192084,0.000499294219737607,0.000957279626839987,0,0,0.000291436965116481,1.06681362563805e-05,0,0,0,0,3.40455457125378e-07,0,0.000276356495300137,4.34807517354994e-07,1.5737633709642e-05,1.85192000350552e-05,0.000127029001885283,5.64916687152308e-05,7.11585102948471e-06,0.0278812593891142,1,0.162585654297108,0.0873606304051171,0.0398346982592489,0.0277274603991829,0.629053240019064,0.0485640500021175,0.036978438001907,0,0,0,1.22784106681229e-05,7.31036586636067e-06,8.67656148405389e-05,0,0.000605151882409721,2.99952113595609e-06,0,0.000279238824770926,3.91621443713003e-05,0,0,6.50762387410826e-05,0.000274184558555515,4.4017121364264e-05,6.08188093440413e-08,0.000710680869404474,0.000319341950689556,9.64239035506008e-07,8.02791547577457e-06,0,0,0.00104189807654563,0.00191596067810987,3.61297864423787e-07,0.00132882216836351
"TLML_7_DNA_4W_2014_4",0,0,0,0,0,0,3.2366760254479e-06,0,1.51257832362473e-06,0,4.49348831924403e-07,2.5489324702161e-07,0,0,0,0,0,3.07772756219002e-05,0,0,0.00030485477191218,0,0,0,0,6.59650151288155e-06,0,0.000170220932981971,7.45364539988563e-06,1.56573840843244e-05,0,0,0.0124712924592081,0.00628106019623687,0.00786394996767887,0.00119497177935876,0.00592672795575108,0.00832087797499646,0.00546598535519962,0.0057537640322786,0.00971302286226862,0,0,4.56243580824996e-05,9.41036273008729e-06,0.000103914052981928,3.76981566485845e-05,0,5.52447753756298e-05,0,0.000470196954770913,3.52865059084593e-05,1.45076628794459e-05,0.000237825048261352,9.78894711778415e-05,0.0001193358479595,2.10054139151149e-05,5.80162427820052e-05,0.0358195966614276,0.162585654297108,1,0.492981862096077,0.137993657589495,0.0556366912480624,0.210504397740103,0.556059381774185,0.553016711647569,0,0,5.31548167288857e-05,1.32700050379713e-06,6.58179040676576e-08,1.40072325348827e-05,5.79723765774515e-05,0.000155678344453321,1.16653934737625e-07,6.98278987303583e-08,9.63644148720191e-05,0.000127014351104621,0,0,0,5.25647347051954e-05,0,0,0.000114002408478698,4.64010344401663e-05,6.80290211834804e-06,1.24833228522709e-06,0.00140501375047784,0.000106051780746104,0.0142595354055481,0.00374455092113945,0,0.0182215772662108
"TLML_7_DNA_12W_2014_6",0,0,0,0,0,3.09651149185653e-06,1.37468038575268e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157364270681615,0.000306138744527241,0,0,0,8.7611512291347e-06,0,0.000605446583846209,3.6845454068306e-06,6.01639056569651e-05,0,0,0.00390889657592009,0.00199424341137891,0.00243904116896589,0.000405129986212069,0.0020760520100862,0.00280086734003869,0.00194806737250972,0.00198790461516805,0.00360756369936851,0,0,0,1.05540533023643e-05,0,0,0.00048682184376371,0.000892533880650842,0,0,5.49161111506425e-05,0,9.51313150637681e-05,4.24566175834211e-05,0.000115512237761852,4.30129779581546e-06,6.40817023787463e-05,0.0531584422999528,0.0873606304051171,0.492981862096077,1,0.0633153070063395,0.0767602378172046,0.125658980890831,0.327546938654105,0.390169385916072,0,0,0,0,0,0,0,0.000165663791190474,0,0,1.47663331757551e-05,3.13625738879838e-06,0,0,8.13862209500048e-05,8.3416221497046e-05,0,0.000207103018537844,4.44899793845924e-05,1.77080101585137e-05,3.49925196209956e-06,0,0.00205898232778055,8.9155811005667e-05,0.00506707701659556,0.00316937900518792,0,0.00636017255861168
"TLML_7_DNA_17W_2014_7",0,0,0,0,0,0,0,0,2.32792619215262e-05,1.77060759032554e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00037382921237854,0,0,0,0,0.00482815678200235,0.00209320834843297,0.00360936812091984,0.000352259929642036,0.00117988046939358,0.00198056717095122,0.000872981059416169,0.00107410455258101,0.00161496600516613,0,0,0.0006465452691233,0.218061579754283,0.0112978349994793,0.00248102121062941,0.000255566258640121,0.000628631799794305,0,0.00192587926600591,0.000540510064706956,0.176204646651116,0.00270365629928185,0.00017175754829848,0.00346083400418709,0.00223610207212041,0.00326858352000198,0.00807680800947945,0.0398346982592489,0.137993657589495,0.0633153070063395,1,0.0190983533414022,0.0438669231354513,0.211899669875563,0.160591610149154,0,0,0,0.00306869478173015,2.48135120631251e-05,0,0,0,0.00497501562961055,5.8563890026749e-05,0,2.62134615009009e-05,0,0,0,9.33683126900302e-05,0,0,0,8.70167538270155e-05,8.40341603461323e-05,0,0,0,0.00504493884949077,0.000172733177490173,0,0.00713969703490297
"TLML_7_RNA_baseline_2014_3",0,6.47544418737909e-05,0.000367934327283751,6.95162637415459e-06,3.79500240591722e-05,3.55118443992862e-05,4.61320930925561e-05,5.38687249210674e-05,2.57258973860791e-06,2.26844553230468e-05,1.55708805160111e-05,9.94454780672428e-06,8.97369930426254e-06,0,9.63376015532252e-05,1.78990521962118e-05,7.44184117725812e-05,3.46754901083922e-05,9.98913329691104e-06,0,0.00036596191572992,0.000216381096127108,0,0,0.00031425992137918,1.53139322194613e-05,3.31070576001747e-05,0.000608810778097362,1.26798856048981e-05,3.67083273502206e-05,0,7.40767450018726e-08,0.000211186170811179,0.000267630183000698,0.000123804922606413,0.000232905897963284,0.000229741447517155,0.000297563965663968,0.000724365235045687,0.000808166384001413,0.00109228151381417,0,0,0.000281270088792007,0.000362150938577292,3.45252135819419e-05,1.6514623567368e-05,2.22845460113619e-05,3.79949127855107e-05,0.000120432160018539,0.000172304268350181,0.000170067369163928,0.000490149889166175,1.83992137876435e-05,0.000113819778710324,0.000288685007637172,7.67692040063851e-05,0.000379043679474209,0.386600301024175,0.0277274603991829,0.0556366912480624,0.0767602378172046,0.0190983533414022,1,0.0323736434643333,0.0302097641556371,0.0330593273387493,0,0.000163405234317376,0.000300516908594038,0.000144997952314544,0.000210042216527935,0.000162385350588523,0.000152205912550955,0.00047019179294575,4.46093018066121e-05,0.000202439373693467,0.00021024212260956,0.000305995822975857,0,0,0.000189321056875402,8.57715213362242e-05,1.82007231903076e-05,8.31748751397599e-07,0.000128103218426575,9.57971063389361e-05,1.94672069886197e-06,4.07120050007628e-07,0.000274981323840158,0.000763128038244342,0.000537253315953863,0.00101784968182168,0.000539789891879536,0.00044874043776657
